"id","task","option","sens_89","sens_94","spec_89","spec_94","rad_part","rad_all","evid_rct","evid_both","tran_part","tran_full","repr_med","repr_high","choice","optout","practice_years","female","indid","midwest","northeast","south","urban","tech_negative","rad_contact_med_high","rad_trust_mod_high"
70,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,30,0,1050,0,0,1,0,0,0,1
71,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,1,-1,1,1,1051,1,0,0,0,0,0,1
71,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,0,-1,1,1,1051,1,0,0,0,0,0,1
71,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1051,1,0,0,0,0,0,1
71,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,0,-1,1,1,1052,1,0,0,0,0,0,1
71,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,0,-1,1,1,1052,1,0,0,0,0,0,1
71,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1052,1,0,0,0,0,0,1
71,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,1,-1,1,1,1053,1,0,0,0,0,0,1
71,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,0,-1,1,1,1053,1,0,0,0,0,0,1
71,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1053,1,0,0,0,0,0,1
71,4,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,0,0,-1,1,1,1054,1,0,0,0,0,0,1
71,4,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-1,1,1,1054,1,0,0,0,0,0,1
71,4,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1054,1,0,0,0,0,0,1
71,5,1,1,0,-1,-1,1,0,-1,-1,0,1,-1,-1,0,-1,1,1,1055,1,0,0,0,0,0,1
71,5,2,0,1,0,1,-1,-1,0,1,-1,-1,0,1,0,-1,1,1,1055,1,0,0,0,0,0,1
71,5,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1055,1,0,0,0,0,0,1
71,6,1,-1,-1,1,0,1,0,1,0,0,1,-1,-1,0,-1,1,1,1056,1,0,0,0,0,0,1
71,6,2,1,0,-1,-1,0,1,-1,-1,-1,-1,0,1,0,-1,1,1,1056,1,0,0,0,0,0,1
71,6,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1056,1,0,0,0,0,0,1
71,7,1,1,0,-1,-1,1,0,0,1,1,0,-1,-1,0,-1,1,1,1057,1,0,0,0,0,0,1
71,7,2,0,1,1,0,0,1,-1,-1,0,1,1,0,1,-1,1,1,1057,1,0,0,0,0,0,1
71,7,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1057,1,0,0,0,0,0,1
71,8,1,0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,1,1,1058,1,0,0,0,0,0,1
71,8,2,1,0,0,1,1,0,0,1,1,0,1,0,1,-1,1,1,1058,1,0,0,0,0,0,1
71,8,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1058,1,0,0,0,0,0,1
71,9,1,-1,-1,-1,-1,0,1,0,1,0,1,0,1,1,-1,1,1,1059,1,0,0,0,0,0,1
71,9,2,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1059,1,0,0,0,0,0,1
71,9,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1059,1,0,0,0,0,0,1
71,10,1,1,0,1,0,0,1,1,0,-1,-1,1,0,0,-1,1,1,1060,1,0,0,0,0,0,1
71,10,2,0,1,0,1,-1,-1,-1,-1,1,0,0,1,0,-1,1,1,1060,1,0,0,0,0,0,1
71,10,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1060,1,0,0,0,0,0,1
71,11,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,1,1,1061,1,0,0,0,0,0,1
71,11,2,0,1,1,0,1,0,1,0,-1,-1,-1,-1,0,-1,1,1,1061,1,0,0,0,0,0,1
71,11,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1061,1,0,0,0,0,0,1
71,12,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1062,1,0,0,0,0,0,1
71,12,2,1,0,1,0,-1,-1,0,1,0,1,0,1,0,-1,1,1,1062,1,0,0,0,0,0,1
71,12,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1062,1,0,0,0,0,0,1
71,13,1,1,0,1,0,1,0,-1,-1,-1,-1,0,1,0,-1,1,1,1063,1,0,0,0,0,0,1
71,13,2,0,1,0,1,0,1,1,0,1,0,1,0,1,-1,1,1,1063,1,0,0,0,0,0,1
71,13,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1063,1,0,0,0,0,0,1
71,14,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,1,0,-1,1,1,1064,1,0,0,0,0,0,1
71,14,2,0,1,0,1,1,0,-1,-1,0,1,1,0,1,-1,1,1,1064,1,0,0,0,0,0,1
71,14,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1064,1,0,0,0,0,0,1
71,15,1,1,0,-1,-1,-1,-1,0,1,0,1,1,0,0,-1,1,1,1065,1,0,0,0,0,0,1
71,15,2,-1,-1,1,0,0,1,-1,-1,1,0,0,1,0,-1,1,1,1065,1,0,0,0,0,0,1
71,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1065,1,0,0,0,0,0,1
72,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,0,-1,13,0,1066,0,0,1,0,0,0,1
72,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,1,-1,13,0,1066,0,0,1,0,0,0,1
72,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,1066,0,0,1,0,0,0,1
72,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,0,-1,13,0,1067,0,0,1,0,0,0,1
72,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,0,-1,13,0,1067,0,0,1,0,0,0,1
72,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,13,0,1067,0,0,1,0,0,0,1
72,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,1,-1,13,0,1068,0,0,1,0,0,0,1
72,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,0,-1,13,0,1068,0,0,1,0,0,0,1
72,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,1068,0,0,1,0,0,0,1
72,4,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,0,0,-1,13,0,1069,0,0,1,0,0,0,1
72,4,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-1,13,0,1069,0,0,1,0,0,0,1
72,4,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,1069,0,0,1,0,0,0,1
72,5,1,1,0,-1,-1,1,0,-1,-1,0,1,-1,-1,0,-1,13,0,1070,0,0,1,0,0,0,1
72,5,2,0,1,0,1,-1,-1,0,1,-1,-1,0,1,0,-1,13,0,1070,0,0,1,0,0,0,1
72,5,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,13,0,1070,0,0,1,0,0,0,1
72,6,1,-1,-1,1,0,1,0,1,0,0,1,-1,-1,1,-1,13,0,1071,0,0,1,0,0,0,1
72,6,2,1,0,-1,-1,0,1,-1,-1,-1,-1,0,1,0,-1,13,0,1071,0,0,1,0,0,0,1
72,6,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,1071,0,0,1,0,0,0,1
72,7,1,1,0,-1,-1,1,0,0,1,1,0,-1,-1,0,-1,13,0,1072,0,0,1,0,0,0,1
72,7,2,0,1,1,0,0,1,-1,-1,0,1,1,0,1,-1,13,0,1072,0,0,1,0,0,0,1
72,7,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,1072,0,0,1,0,0,0,1
72,8,1,0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,13,0,1073,0,0,1,0,0,0,1
72,8,2,1,0,0,1,1,0,0,1,1,0,1,0,1,-1,13,0,1073,0,0,1,0,0,0,1
72,8,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,1073,0,0,1,0,0,0,1
72,9,1,-1,-1,-1,-1,0,1,0,1,0,1,0,1,0,-1,13,0,1074,0,0,1,0,0,0,1
72,9,2,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,13,0,1074,0,0,1,0,0,0,1
72,9,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,13,0,1074,0,0,1,0,0,0,1
72,10,1,1,0,1,0,0,1,1,0,-1,-1,1,0,0,-1,13,0,1075,0,0,1,0,0,0,1
72,10,2,0,1,0,1,-1,-1,-1,-1,1,0,0,1,1,-1,13,0,1075,0,0,1,0,0,0,1
72,10,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,1075,0,0,1,0,0,0,1
72,11,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,13,0,1076,0,0,1,0,0,0,1
72,11,2,0,1,1,0,1,0,1,0,-1,-1,-1,-1,0,-1,13,0,1076,0,0,1,0,0,0,1
72,11,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,13,0,1076,0,0,1,0,0,0,1
72,12,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,13,0,1077,0,0,1,0,0,0,1
72,12,2,1,0,1,0,-1,-1,0,1,0,1,0,1,1,-1,13,0,1077,0,0,1,0,0,0,1
72,12,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,1077,0,0,1,0,0,0,1
72,13,1,1,0,1,0,1,0,-1,-1,-1,-1,0,1,0,-1,13,0,1078,0,0,1,0,0,0,1
72,13,2,0,1,0,1,0,1,1,0,1,0,1,0,1,-1,13,0,1078,0,0,1,0,0,0,1
72,13,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,1078,0,0,1,0,0,0,1
72,14,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,1,1,-1,13,0,1079,0,0,1,0,0,0,1
72,14,2,0,1,0,1,1,0,-1,-1,0,1,1,0,0,-1,13,0,1079,0,0,1,0,0,0,1
72,14,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,1079,0,0,1,0,0,0,1
72,15,1,1,0,-1,-1,-1,-1,0,1,0,1,1,0,0,-1,13,0,1080,0,0,1,0,0,0,1
72,15,2,-1,-1,1,0,0,1,-1,-1,1,0,0,1,0,-1,13,0,1080,0,0,1,0,0,0,1
72,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,13,0,1080,0,0,1,0,0,0,1
73,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,0,-1,1,0,1081,1,0,0,0,0,0,1
73,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,1,-1,1,0,1081,1,0,0,0,0,0,1
73,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1081,1,0,0,0,0,0,1
73,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,0,-1,1,0,1082,1,0,0,0,0,0,1
73,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,1,-1,1,0,1082,1,0,0,0,0,0,1
73,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1082,1,0,0,0,0,0,1
73,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,1,-1,1,0,1083,1,0,0,0,0,0,1
73,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,0,-1,1,0,1083,1,0,0,0,0,0,1
73,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1083,1,0,0,0,0,0,1
73,4,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,0,0,-1,1,0,1084,1,0,0,0,0,0,1
73,4,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-1,1,0,1084,1,0,0,0,0,0,1
73,4,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1084,1,0,0,0,0,0,1
73,5,1,1,0,-1,-1,1,0,-1,-1,0,1,-1,-1,1,-1,1,0,1085,1,0,0,0,0,0,1
73,5,2,0,1,0,1,-1,-1,0,1,-1,-1,0,1,0,-1,1,0,1085,1,0,0,0,0,0,1
73,5,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1085,1,0,0,0,0,0,1
73,6,1,-1,-1,1,0,1,0,1,0,0,1,-1,-1,0,-1,1,0,1086,1,0,0,0,0,0,1
73,6,2,1,0,-1,-1,0,1,-1,-1,-1,-1,0,1,0,-1,1,0,1086,1,0,0,0,0,0,1
73,6,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1086,1,0,0,0,0,0,1
73,7,1,1,0,-1,-1,1,0,0,1,1,0,-1,-1,0,-1,1,0,1087,1,0,0,0,0,0,1
73,7,2,0,1,1,0,0,1,-1,-1,0,1,1,0,1,-1,1,0,1087,1,0,0,0,0,0,1
73,7,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1087,1,0,0,0,0,0,1
73,8,1,0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,1,-1,1,0,1088,1,0,0,0,0,0,1
73,8,2,1,0,0,1,1,0,0,1,1,0,1,0,0,-1,1,0,1088,1,0,0,0,0,0,1
73,8,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1088,1,0,0,0,0,0,1
73,9,1,-1,-1,-1,-1,0,1,0,1,0,1,0,1,0,-1,1,0,1089,1,0,0,0,0,0,1
73,9,2,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,1089,1,0,0,0,0,0,1
73,9,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1089,1,0,0,0,0,0,1
73,10,1,1,0,1,0,0,1,1,0,-1,-1,1,0,0,-1,1,0,1090,1,0,0,0,0,0,1
73,10,2,0,1,0,1,-1,-1,-1,-1,1,0,0,1,1,-1,1,0,1090,1,0,0,0,0,0,1
73,10,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1090,1,0,0,0,0,0,1
73,11,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,1,0,1091,1,0,0,0,0,0,1
73,11,2,0,1,1,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,0,1091,1,0,0,0,0,0,1
73,11,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1091,1,0,0,0,0,0,1
73,12,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,1,0,1092,1,0,0,0,0,0,1
73,12,2,1,0,1,0,-1,-1,0,1,0,1,0,1,1,-1,1,0,1092,1,0,0,0,0,0,1
73,12,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1092,1,0,0,0,0,0,1
73,13,1,1,0,1,0,1,0,-1,-1,-1,-1,0,1,0,-1,1,0,1093,1,0,0,0,0,0,1
73,13,2,0,1,0,1,0,1,1,0,1,0,1,0,1,-1,1,0,1093,1,0,0,0,0,0,1
73,13,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1093,1,0,0,0,0,0,1
73,14,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,1,0,-1,1,0,1094,1,0,0,0,0,0,1
73,14,2,0,1,0,1,1,0,-1,-1,0,1,1,0,1,-1,1,0,1094,1,0,0,0,0,0,1
73,14,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1094,1,0,0,0,0,0,1
73,15,1,1,0,-1,-1,-1,-1,0,1,0,1,1,0,1,-1,1,0,1095,1,0,0,0,0,0,1
73,15,2,-1,-1,1,0,0,1,-1,-1,1,0,0,1,0,-1,1,0,1095,1,0,0,0,0,0,1
73,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1095,1,0,0,0,0,0,1
74,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,1,-1,11,1,1096,0,0,1,0,0,0,1
74,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,0,-1,11,1,1096,0,0,1,0,0,0,1
74,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1096,0,0,1,0,0,0,1
74,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,0,-1,11,1,1097,0,0,1,0,0,0,1
74,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,1,-1,11,1,1097,0,0,1,0,0,0,1
74,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1097,0,0,1,0,0,0,1
74,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,0,-1,11,1,1098,0,0,1,0,0,0,1
74,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,1,-1,11,1,1098,0,0,1,0,0,0,1
74,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1098,0,0,1,0,0,0,1
74,4,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,0,0,-1,11,1,1099,0,0,1,0,0,0,1
74,4,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-1,11,1,1099,0,0,1,0,0,0,1
74,4,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1099,0,0,1,0,0,0,1
74,5,1,1,0,-1,-1,1,0,-1,-1,0,1,-1,-1,0,-1,11,1,1100,0,0,1,0,0,0,1
74,5,2,0,1,0,1,-1,-1,0,1,-1,-1,0,1,1,-1,11,1,1100,0,0,1,0,0,0,1
74,5,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1100,0,0,1,0,0,0,1
74,6,1,-1,-1,1,0,1,0,1,0,0,1,-1,-1,0,-1,11,1,1101,0,0,1,0,0,0,1
74,6,2,1,0,-1,-1,0,1,-1,-1,-1,-1,0,1,0,-1,11,1,1101,0,0,1,0,0,0,1
74,6,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,11,1,1101,0,0,1,0,0,0,1
74,7,1,1,0,-1,-1,1,0,0,1,1,0,-1,-1,0,-1,11,1,1102,0,0,1,0,0,0,1
74,7,2,0,1,1,0,0,1,-1,-1,0,1,1,0,1,-1,11,1,1102,0,0,1,0,0,0,1
74,7,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1102,0,0,1,0,0,0,1
74,8,1,0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,11,1,1103,0,0,1,0,0,0,1
74,8,2,1,0,0,1,1,0,0,1,1,0,1,0,1,-1,11,1,1103,0,0,1,0,0,0,1
74,8,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1103,0,0,1,0,0,0,1
74,9,1,-1,-1,-1,-1,0,1,0,1,0,1,0,1,0,-1,11,1,1104,0,0,1,0,0,0,1
74,9,2,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,11,1,1104,0,0,1,0,0,0,1
74,9,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1104,0,0,1,0,0,0,1
74,10,1,1,0,1,0,0,1,1,0,-1,-1,1,0,0,-1,11,1,1105,0,0,1,0,0,0,1
74,10,2,0,1,0,1,-1,-1,-1,-1,1,0,0,1,1,-1,11,1,1105,0,0,1,0,0,0,1
74,10,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1105,0,0,1,0,0,0,1
74,11,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,11,1,1106,0,0,1,0,0,0,1
74,11,2,0,1,1,0,1,0,1,0,-1,-1,-1,-1,1,-1,11,1,1106,0,0,1,0,0,0,1
74,11,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1106,0,0,1,0,0,0,1
74,12,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,11,1,1107,0,0,1,0,0,0,1
74,12,2,1,0,1,0,-1,-1,0,1,0,1,0,1,1,-1,11,1,1107,0,0,1,0,0,0,1
74,12,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1107,0,0,1,0,0,0,1
74,13,1,1,0,1,0,1,0,-1,-1,-1,-1,0,1,0,-1,11,1,1108,0,0,1,0,0,0,1
74,13,2,0,1,0,1,0,1,1,0,1,0,1,0,1,-1,11,1,1108,0,0,1,0,0,0,1
74,13,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1108,0,0,1,0,0,0,1
74,14,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,1,0,-1,11,1,1109,0,0,1,0,0,0,1
74,14,2,0,1,0,1,1,0,-1,-1,0,1,1,0,1,-1,11,1,1109,0,0,1,0,0,0,1
74,14,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1109,0,0,1,0,0,0,1
74,15,1,1,0,-1,-1,-1,-1,0,1,0,1,1,0,0,-1,11,1,1110,0,0,1,0,0,0,1
74,15,2,-1,-1,1,0,0,1,-1,-1,1,0,0,1,0,-1,11,1,1110,0,0,1,0,0,0,1
74,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,11,1,1110,0,0,1,0,0,0,1
75,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,1111,1,0,0,0,1,0,1
75,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,0,-1,0,0,1111,1,0,0,0,1,0,1
75,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1111,1,0,0,0,1,0,1
75,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,0,-1,0,0,1112,1,0,0,0,1,0,1
75,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,0,-1,0,0,1112,1,0,0,0,1,0,1
75,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1112,1,0,0,0,1,0,1
75,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,0,-1,0,0,1113,1,0,0,0,1,0,1
75,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,0,-1,0,0,1113,1,0,0,0,1,0,1
75,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1113,1,0,0,0,1,0,1
75,4,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,0,0,-1,0,0,1114,1,0,0,0,1,0,1
75,4,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-1,0,0,1114,1,0,0,0,1,0,1
75,4,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1114,1,0,0,0,1,0,1
75,5,1,1,0,-1,-1,1,0,-1,-1,0,1,-1,-1,0,-1,0,0,1115,1,0,0,0,1,0,1
75,5,2,0,1,0,1,-1,-1,0,1,-1,-1,0,1,0,-1,0,0,1115,1,0,0,0,1,0,1
75,5,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1115,1,0,0,0,1,0,1
75,6,1,-1,-1,1,0,1,0,1,0,0,1,-1,-1,0,-1,0,0,1116,1,0,0,0,1,0,1
75,6,2,1,0,-1,-1,0,1,-1,-1,-1,-1,0,1,0,-1,0,0,1116,1,0,0,0,1,0,1
75,6,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1116,1,0,0,0,1,0,1
75,7,1,1,0,-1,-1,1,0,0,1,1,0,-1,-1,0,-1,0,0,1117,1,0,0,0,1,0,1
75,7,2,0,1,1,0,0,1,-1,-1,0,1,1,0,1,-1,0,0,1117,1,0,0,0,1,0,1
75,7,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1117,1,0,0,0,1,0,1
75,8,1,0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,0,0,1118,1,0,0,0,1,0,1
75,8,2,1,0,0,1,1,0,0,1,1,0,1,0,0,-1,0,0,1118,1,0,0,0,1,0,1
75,8,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1118,1,0,0,0,1,0,1
75,9,1,-1,-1,-1,-1,0,1,0,1,0,1,0,1,0,-1,0,0,1119,1,0,0,0,1,0,1
75,9,2,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,1119,1,0,0,0,1,0,1
75,9,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1119,1,0,0,0,1,0,1
75,10,1,1,0,1,0,0,1,1,0,-1,-1,1,0,0,-1,0,0,1120,1,0,0,0,1,0,1
75,10,2,0,1,0,1,-1,-1,-1,-1,1,0,0,1,0,-1,0,0,1120,1,0,0,0,1,0,1
75,10,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1120,1,0,0,0,1,0,1
75,11,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,0,0,1121,1,0,0,0,1,0,1
75,11,2,0,1,1,0,1,0,1,0,-1,-1,-1,-1,0,-1,0,0,1121,1,0,0,0,1,0,1
75,11,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1121,1,0,0,0,1,0,1
75,12,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,0,0,1122,1,0,0,0,1,0,1
75,12,2,1,0,1,0,-1,-1,0,1,0,1,0,1,0,-1,0,0,1122,1,0,0,0,1,0,1
75,12,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1122,1,0,0,0,1,0,1
75,13,1,1,0,1,0,1,0,-1,-1,-1,-1,0,1,0,-1,0,0,1123,1,0,0,0,1,0,1
75,13,2,0,1,0,1,0,1,1,0,1,0,1,0,0,-1,0,0,1123,1,0,0,0,1,0,1
75,13,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1123,1,0,0,0,1,0,1
75,14,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,1,0,-1,0,0,1124,1,0,0,0,1,0,1
75,14,2,0,1,0,1,1,0,-1,-1,0,1,1,0,1,-1,0,0,1124,1,0,0,0,1,0,1
75,14,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1124,1,0,0,0,1,0,1
75,15,1,1,0,-1,-1,-1,-1,0,1,0,1,1,0,0,-1,0,0,1125,1,0,0,0,1,0,1
75,15,2,-1,-1,1,0,0,1,-1,-1,1,0,0,1,0,-1,0,0,1125,1,0,0,0,1,0,1
75,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1125,1,0,0,0,1,0,1
76,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,0,-1,9,1,1126,0,0,1,0,1,0,1
76,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,0,-1,9,1,1126,0,0,1,0,1,0,1
76,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,9,1,1126,0,0,1,0,1,0,1
76,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,0,-1,9,1,1127,0,0,1,0,1,0,1
76,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,0,-1,9,1,1127,0,0,1,0,1,0,1
76,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,9,1,1127,0,0,1,0,1,0,1
76,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,0,-1,9,1,1128,0,0,1,0,1,0,1
76,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,0,-1,9,1,1128,0,0,1,0,1,0,1
76,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,9,1,1128,0,0,1,0,1,0,1
